invoice_id,brand,city,customer_type,gender,product_line,unit_price,quantity,tax,date,time,payment,cost,profit,rating
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,3/14/2019,18:10,Ewallet,439.55,21.9775,4.4
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,3/22/2019,20:19,Cash,372.78,18.639,7.4
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,2/7/2019,17:55,Ewallet,260.76,13.038,8.5
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,46.33,7,16.2155,3/3/2019,13:23,Credit card,324.31,16.2155,7.4
633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,3/27/2019,20:35,Credit card,345.66,17.283,7.3
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,1/17/2019,15:27,Credit card,662.13,33.1065,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,1/12/2019,11:25,Credit card,832.5,41.625,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,2/16/2019,15:42,Cash,91.35,4.5675,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,1/26/2019,16:04,Cash,157.76,7.888,9.1
633-91-1052,A,Yangon,Normal,Female,Home and lifestyle,12.03,2,1.203,1/27/2019,15:51,Cash,24.06,1.203,5.1
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,3/14/2019,14:41,Cash,825.8,41.29,5
634-97-8956,A,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,2/17/2019,17:27,Credit card,98.7,4.935,9.1
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,2/28/2019,19:33,Ewallet,168,8.4,4.8
635-40-6220,A,Yangon,Normal,Male,Health and beauty,89.6,8,35.84,2/7/2019,11:28,Ewallet,716.8,35.84,6.6
636-48-8204,A,Yangon,Normal,Male,Electronic accessories,34.56,5,8.64,2/17/2019,11:15,Ewallet,172.8,8.64,9.9
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,2/14/2019,17:03,Credit card,796.48,39.824,5.2
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,3/18/2019,11:29,Ewallet,299.1,14.955,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,3/20/2019,19:28,Credit card,239.73,11.9865,5
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,1/15/2019,15:01,Credit card,664.7,33.235,5
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,2/2/2019,20:48,Ewallet,109.6,5.48,6
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,3/19/2019,12:16,Cash,46.2,2.31,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,3/8/2019,15:27,Cash,88.15,4.4075,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,2/27/2019,17:36,Ewallet,157.26,7.863,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,2/23/2019,20:00,Ewallet,296.37,14.8185,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,3/19/2019,15:29,Ewallet,708.4,35.42,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,3/27/2019,15:08,Ewallet,111.34,5.567,6
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,3/30/2019,19:26,Credit card,580.16,29.008,4
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,2/16/2019,15:53,Ewallet,60.25,3.0125,5.5
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,3/7/2019,11:44,Ewallet,97.94,4.897,6.9
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,3/30/2019,14:58,Cash,421.26,21.063,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,3/20/2019,19:55,Cash,33.63,1.6815,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,1/16/2019,15:10,Cash,30.98,1.549,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,2/24/2019,16:44,Cash,247.4,12.37,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,1/15/2019,18:22,Ewallet,378.3,18.915,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,1/22/2019,11:52,Cash,334.86,16.743,9.9
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,1/19/2019,20:07,Ewallet,522.63,26.1315,4.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,3/6/2019,15:31,Ewallet,335.88,16.794,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,2/16/2019,18:04,Credit card,240.72,12.036,9.4
645-78-8093,A,Yangon,Normal,Female,Sports and travel,93.14,2,9.314,1/20/2019,18:09,Ewallet,186.28,9.314,4.1
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,2/27/2019,10:23,Credit card,99.69,4.9845,8
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,1/12/2019,16:23,Ewallet,294.2,14.71,8.9
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,1/16/2019,17:59,Cash,635.6,31.78,4.3
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,1/1/2019,13:55,Cash,591.66,29.583,7.7
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,2/3/2019,11:46,Cash,128.91,6.4455,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,1/16/2019,12:07,Credit card,119.98,5.999,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,3/24/2019,18:14,Credit card,352.5,17.625,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,2/12/2019,14:45,Credit card,871,43.55,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,2/21/2019,11:39,Cash,197.6,9.88,7.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,3/3/2019,20:06,Credit card,46.41,2.3205,4
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,2/20/2019,13:06,Ewallet,173.22,8.661,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,2/23/2019,20:43,Ewallet,71.88,3.594,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,2/16/2019,14:19,Ewallet,286.26,14.313,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,1/17/2019,10:01,Credit card,81.24,4.062,4.1
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,3/9/2019,13:18,Credit card,778.32,38.916,6.2
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,3/30/2019,16:34,Cash,186.8,9.34,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,3/2/2019,13:10,Ewallet,220.23,11.0115,4
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,2/15/2019,17:10,Credit card,269.12,13.456,9.3
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,3/5/2019,16:38,Ewallet,234.93,11.7465,5.4
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,2/24/2019,19:57,Cash,167.54,8.377,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,2/19/2019,19:29,Credit card,448.56,22.428,7.3
656-95-9349,A,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,3/11/2019,11:03,Credit card,482.51,24.1255,4.6
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,2/7/2019,14:27,Ewallet,589.5,29.475,8.1
662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,10.235,1/6/2019,13:58,Ewallet,204.7,10.235,9.9
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,2/12/2019,19:43,Cash,39.48,1.974,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,1/14/2019,10:11,Credit card,34.81,1.7405,7
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,1/9/2019,13:46,Ewallet,295.92,14.796,7.1
665-32-9167,A,Yangon,Member,Female,Health and beauty,36.26,2,3.626,1/10/2019,17:15,Credit card,72.52,3.626,7.2
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,1/24/2019,19:20,Ewallet,138.48,6.924,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,1/8/2019,12:58,Credit card,98.2,4.91,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,1/8/2019,11:59,Credit card,129.66,6.483,8
667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,24.175,1/14/2019,12:52,Ewallet,483.5,24.175,7
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,3/13/2019,12:51,Cash,145.76,7.288,6.1
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,3/4/2019,15:02,Ewallet,598.98,29.949,8.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,1/25/2019,13:38,Cash,631.71,31.5855,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,3/12/2019,19:39,Ewallet,385.28,19.264,5.2
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,3/10/2019,18:44,Credit card,655.83,32.7915,4.5
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,2/10/2019,13:56,Cash,513.66,25.683,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,1/16/2019,14:42,Cash,473.4,23.67,7.6
674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,9.285,1/8/2019,13:05,Ewallet,185.7,9.285,5
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,3/22/2019,14:00,Cash,95.15,4.7575,6
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,1/6/2019,19:46,Ewallet,248.76,12.438,4.3
676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,16.11,3/30/2019,17:04,Cash,322.2,16.11,6.6
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1/12/2019,16:18,Ewallet,975,48.75,8
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,2/7/2019,12:23,Ewallet,483.28,24.164,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,3/27/2019,19:11,Credit card,96.96,4.848,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,2/27/2019,18:57,Credit card,197.7,9.885,5
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,1/6/2019,11:18,Cash,724.23,36.2115,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,3/2/2019,12:40,Cash,795.51,39.7755,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,3/29/2019,14:06,Cash,502.39,25.1195,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43,4,8.6,1/31/2019,20:48,Ewallet,172,8.6,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,1/21/2019,20:13,Cash,68.98,3.449,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,1/20/2019,20:37,Ewallet,124.96,6.248,9.1
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,2/10/2019,12:28,Ewallet,301.4,15.07,9.2
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,2/8/2019,16:20,Credit card,989.8,49.49,8.7
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,3/19/2019,15:52,Ewallet,302.12,15.106,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,2/19/2019,15:14,Ewallet,698.67,34.9335,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,2/4/2019,12:50,Ewallet,124.65,6.2325,6
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,1/31/2019,10:36,Ewallet,789.6,39.48,8.5
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,3/4/2019,12:44,Cash,486.3,24.315,8.8
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,2/4/2019,16:38,Ewallet,215.3,10.765,7.7
696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,3/10/2019,18:55,Ewallet,77.52,3.876,6.6
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,1/17/2019,13:01,Credit card,812.1,40.605,6.3
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,1/18/2019,15:04,Credit card,104.88,5.244,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,2/2/2019,20:42,Cash,178.92,8.946,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,1/18/2019,15:28,Cash,815.67,40.7835,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,3/18/2019,13:45,Credit card,132.36,6.618,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,1/11/2019,20:10,Cash,257.39,12.8695,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,2/4/2019,18:53,Ewallet,93.36,4.668,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,2/6/2019,14:24,Cash,228,11.4,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,1/8/2019,11:42,Credit card,166.71,8.3355,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,3/5/2019,17:49,Credit card,697.4,34.87,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,3/16/2019,15:33,Ewallet,389.04,19.452,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,3/9/2019,10:54,Cash,365.26,18.263,9.3
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,1/18/2019,20:59,Credit card,131.55,6.5775,8.8
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,2/26/2019,12:28,Credit card,93.22,4.661,6.6
704-11-6354,A,Yangon,Member,Male,Home and lifestyle,58.9,8,23.56,1/6/2019,11:23,Cash,471.2,23.56,8.9
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,1/24/2019,10:38,Ewallet,531.16,26.558,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,3/1/2019,20:03,Ewallet,53.72,2.686,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,3/10/2019,12:39,Credit card,819.5,40.975,6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,3/23/2019,15:59,Credit card,568.4,28.42,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,1/29/2019,14:26,Ewallet,587.6,29.38,9
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,1/12/2019,18:22,Ewallet,732.48,36.624,6
704-48-3927,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,1/12/2019,14:50,Ewallet,886.7,44.335,7.3
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,3/23/2019,12:41,Cash,389.27,19.4635,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,1/14/2019,15:20,Ewallet,84.83,4.2415,8.8
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,1/18/2019,18:43,Ewallet,174.24,8.712,8.7
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,1/2/2019,15:24,Ewallet,249.96,12.498,5.6
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,1/2/2019,16:19,Credit card,253.36,12.668,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,2/2/2019,16:33,Cash,38.42,1.921,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,1/8/2019,19:07,Credit card,652.3,32.615,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,1/30/2019,14:43,Credit card,52.65,2.6325,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,3/26/2019,19:28,Credit card,110.61,5.5305,8
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,1/15/2019,20:44,Cash,568.61,28.4305,9
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,3/14/2019,11:16,Ewallet,89.28,4.464,4.1
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,2/25/2019,16:03,Ewallet,457.05,22.8525,7.1
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,3/2/2019,18:14,Ewallet,266.08,13.304,6.9
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,1/24/2019,15:05,Ewallet,366.4,18.32,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,1/25/2019,18:30,Ewallet,254.61,12.7305,7.4
721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,3/11/2019,12:55,Ewallet,507.36,25.368,7.4
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,2/17/2019,15:28,Ewallet,285.92,14.296,4.9
725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,2/20/2019,16:49,Credit card,323.2,16.16,10
726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,19.375,1/24/2019,20:36,Ewallet,387.5,19.375,4.3
726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,9.672,1/28/2019,20:54,Ewallet,193.44,9.672,9.8
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,2/11/2019,10:38,Credit card,772,38.6,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,1/31/2019,15:12,Credit card,721.3,36.065,4.2
727-02-1313,A,Yangon,Member,Male,Food and beverages,31.84,1,1.592,2/9/2019,13:22,Cash,31.84,1.592,7.7
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,3/16/2019,12:43,Ewallet,318.05,15.9025,4.8
729-09-9681,A,Yangon,Member,Male,Home and lifestyle,25.91,6,7.773,2/5/2019,10:16,Ewallet,155.46,7.773,8.7
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,3/5/2019,19:40,Ewallet,763.68,38.184,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,1/5/2019,20:30,Credit card,228.18,11.409,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,2/13/2019,13:59,Cash,82.14,4.107,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,3/16/2019,18:51,Cash,382.56,19.128,7.9
731-14-2199,A,Yangon,Member,Female,Home and lifestyle,35.54,10,17.77,1/4/2019,13:34,Ewallet,355.4,17.77,7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,2/26/2019,11:58,Ewallet,382.16,19.108,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,2/27/2019,19:01,Credit card,601.09,30.0545,8
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,2/17/2019,16:50,Ewallet,475.93,23.7965,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,2/6/2019,10:22,Credit card,52.42,2.621,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,1/17/2019,16:46,Cash,131.3,6.565,6
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,1/22/2019,18:08,Credit card,144.3,7.215,8
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,3/5/2019,18:02,Credit card,457.17,22.8585,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,1/3/2019,13:07,Cash,93.38,4.669,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,3/20/2019,17:52,Cash,126.25,6.3125,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,1/31/2019,20:32,Ewallet,790.83,39.5415,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,2/19/2019,19:24,Cash,174.4,8.72,8.3
732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,3.4475,1/11/2019,19:07,Credit card,68.95,3.4475,7.8
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,3/19/2019,11:52,Credit card,93.16,4.658,5.9
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,3/3/2019,17:36,Cash,352.08,17.604,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,2/24/2019,13:08,Ewallet,50.8,2.54,4.1
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,2/3/2019,17:24,Cash,727.8,36.39,7.3
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,2/19/2019,11:33,Ewallet,575.12,28.756,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,1/23/2019,10:18,Credit card,54.95,2.7475,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,1/14/2019,10:55,Credit card,181.41,9.0705,5.6
744-02-5987,A,Yangon,Member,Male,Home and lifestyle,78.38,6,23.514,1/10/2019,14:16,Ewallet,470.28,23.514,5.8
745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,8.827,2/4/2019,10:23,Cash,176.54,8.827,8.2
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,2/15/2019,20:21,Credit card,274.2,13.71,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1/15/2019,13:48,Credit card,973.7,48.685,4.9
745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,3/10/2019,20:46,Ewallet,116.06,5.803,8.8
746-54-5508,A,Yangon,Normal,Male,Home and lifestyle,21.52,6,6.456,1/17/2019,12:48,Credit card,129.12,6.456,9.4
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,3/15/2019,16:26,Ewallet,54.36,2.718,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,1/24/2019,13:24,Cash,60.87,3.0435,5.5
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,1/29/2019,11:56,Credit card,749.16,37.458,7.4
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,3/15/2019,10:50,Credit card,92.78,4.639,9.8
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,2/11/2019,18:38,Ewallet,433.45,21.6725,9.4
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,1/12/2019,16:45,Ewallet,138.06,6.903,7.9
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,3/3/2019,19:30,Ewallet,241.6,12.08,5.1
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,3/23/2019,13:23,Ewallet,471.73,23.5865,6.9
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,3/7/2019,18:35,Cash,113.24,5.662,8.2
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,2/23/2019,11:12,Cash,680.31,34.0155,8
749-24-1565,A,Yangon,Normal,Female,Health and beauty,23.03,9,10.3635,1/3/2019,12:02,Ewallet,207.27,10.3635,7.9
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,3/11/2019,12:04,Cash,378.68,18.934,6.8
750-67-8428,A,Yangon,Member,Female,Health and beauty,74.69,7,26.1415,1/5/2019,13:08,Ewallet,522.83,26.1415,9.1
559-61-5987,B,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,1/14/2019,10:38,Cash,17.75,0.8875,8.6
189-55-2313,C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,1/31/2019,10:33,Ewallet,621.8,31.09,6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,3/15/2019,14:38,Ewallet,86,4.3,6.2
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,2/8/2019,11:39,Ewallet,19.7,0.985,9.5
815-04-6282,C,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,2/8/2019,12:52,Credit card,324.85,16.2425,6.5
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,3/4/2019,11:27,Cash,440.64,22.032,8
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,3/26/2019,18:37,Credit card,123.84,6.192,8.5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,3/14/2019,16:45,Ewallet,425.68,21.284,5
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,1/23/2019,11:15,Cash,318.08,15.904,9.2
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,3/20/2019,15:08,Ewallet,447.06,22.353,5
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,1/27/2019,20:03,Credit card,384.64,19.232,8.4
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,2/3/2019,14:35,Credit card,235.8,11.79,6
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,3/25/2019,16:32,Ewallet,211.56,10.578,6.7
765-26-6951,A,Yangon,Normal,Male,Sports and travel,72.61,6,21.783,1/1/2019,10:39,Credit card,435.66,21.783,6.9
